"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
128,Plastic Omnium Auto Exteriors (India) Private Limited,MAHARASHTRA,Pune,"Manufacture of parts and accessories of bodies for motor vehicles such as safety belts, airbags,doors, bumpers",Plastic Omnium Auto Exteriors,France,710.00,9.71,Received in the Company,
129,RAYALSEEMA EXPRESSWAY PRIVATE,TELANGANA,K.V.Rangareddy,"Construction and maintenance of motorways, streets, roads, other vehicular",Kinetic Holdings 1 Pte Limited,Singapore,700.00,9.62,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,LIMITED,,,"and pedestrian ways, highways, bridges, tunnels and subways",,,,,Company,
130,VIVRUT DEVELOPERS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Construction of buildings carried out on own-account basis or on a fee or contract basis,GBTC I (Master) Pte. Ltd.,Singapore,700.00,9.57,Received in the Company,
131,Dadri Toe Warehousing Private Limited,HARYANA,Jhajjar,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",ILP III Ventures XXIX Pte. Ltd.,Singapore,681.52,9.36,Greenfield,
132,INNOCOM ELECTRONICS INDIA PRIVATE LIMITED,TAMIL NADU,Chennai,"Wholesale of telephone, mobile phone and communications equipment and parts",Infocus Consumer International PTE Limited,Singapore,676.78,9.30,Received in the Company,
133,Qualitest India Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",QUANTUM HOLDING UK BIDCO LIMITED,United Kingdom,676.67,9.30,"Received in
the Company",
134,SOFTLINE SERVICES INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,Computer consultancy and computer facilities management activities,Axion Holding Cyprus Limited,Cyprus,676.27,9.29,"Received in
the Company",
135,"International Cargo Terminals And Infrastructure Private
Limited",MAHARASHTRA,Mumbai,Other land transport services n.e.c,Integral Investments South Asia VIII,Mauritius,670.05,9.17,Received in the Company,
136,DEFMACRO SOFTWARE PRIVATE LIMITED,DELHI,South West Delhi,"Other data processing, hosting and related activities n.e.c.",Software Is Correct INC,U.S.A,664.27,9.09,Received in the Company,
137,NISSAN BHARAT RASAYAN PRIVATE LIMITED,HARYANA,Gurgaon,Manufacture of other agrochemical products n.e.c.,NISSAN CHEMICAL CORPORATION,Japan,630.00,8.66,"Received in the
Company",
138,"STAR HEALTH AND ALLIED INSURANCE COMPANY
LIMITED",TAMIL NADU,Chennai,Non-life insurance,MIO IV Star,Mauritius,625.00,8.59,"Received in the
Company",
139,CINEPOLIS INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Motion picture or video tape projection in cinemas, in the open air or in other projection facilities",Thymelicus Holding B.V.,Netherland,623.90,8.57,Received in the Company,
140,SDIM Private Limited,MAHARASHTRA,Mumbai,"Manufacture of magnetic and optical storage devices such as magnetic disk drives, flash drives, CD, DVD and other storage
devices",SCA Music Holdings India Inc.,U.S.A,610.79,8.39,Received in the Company,
141,Daimler Financial Services India Private Limited,TAMIL NADU,Kanchipuram,Other credit granting,DAIMLER AG,Germany,609.00,8.37,Received in the Company,
142,Sahyadri Hospitals Private Limited,MAHARASHTRA,Pune,Hospital activities,ECP III Ventures Pte Ltd,Singapore,600.00,8.25,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
143,AEON CREDIT SERVICE INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except insurance and pension funding activities, n.e.c.","AEON Financial Service Co., Ltd",Japan,600.00,8.21,Received in the Company,
144,AIGP Developers Pune Private Limited,MAHARASHTRA,Pune,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",AIGP 1 Pune B Pte Ltd,Singapore,600.00,8.21,"Received in
the Company",
145,Uttam Galva Metallics Limited,HARYANA,Gurgaon,"Manufacture of pig iron and spiegeleisen in pigs, blocks or other primary forms",Wardha Steel Holdings Pte Ltd,Singapore,600.00,8.21,"Received in the
Company",
146,"HOME INTERIOR DESIGNS E-COMMERCE PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Livspace Pte Ltd,Singapore,598.96,8.19,"Received in the
Company",
147,SBSR POWER CLEANTECH ELEVEN PRIVATE LIMITED,RAJASTHAN,Bikaner,Electric power generation using solar energy,SBE Thirteen Limited,United Kingdom,595.71,8.19,Brownfield,
148,ISHVARA LOGISTICS PARK PRIVATE LIMITED,MAHARASHTRA,Pune,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",ILP III Ventures IX Pte. Ltd.,Singapore,592.61,8.14,Greenfield,
149,PAREBA LOGISTICS PRIVATE LIMITED,MAHARASHTRA,Pune,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",ILP III Ventures IX Pte. Ltd.,Singapore,592.61,8.14,Greenfield,
150,CASHGRAIL PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,Westcap Cashgrail LLC,U.S.A,590.15,8.11,Received in the Company,
151,AGC Networks Limited,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,Essar Telecom Limited,Mauritius,586.64,8.06,Received in the Company,
152,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access to higher education",BlackRock Global Funds - Global Allocation Fund,Luxembourg,584.56,8.00,Received in the Company,
153,Endress Hauser India Pvt Ltd,MAHARASHTRA,Mumbai,"Manufacture of consumption meters for electricity, water or gas, flow meters and counting meters",ENDRESS + HAUSER MANAGEMENT AG,Switzerland,581.64,7.99,Received in the Company,
154,"DREAMPLUG
TECHNOLOGIES PRIVATE LIMITED",MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,Sofina Ventures SA,Belgium,569.19,7.82,"Received in
the Company",
155,OFB TECH PRIVATE LIMITED,DELHI,South West Delhi,Wholesale trade via e-commerce excluding activities of commission agents,NORWEST VENTURE PARTNERS X MAURITIUS,Mauritius,568.10,7.80,"Received in the
Company",
156,Terralight Kanji Solar Private Limited,Maharashtra,Mumbai,Electric power generation using solar energy,Terra Asia Holdings II Pte Ltd,Singapore,566.65,7.78,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
157,FESTUS PROPERTIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,BSREP II INDIA OFFICE HOLDINGS II PTE. LIMITED,Singapore,546.31,7.51,Received in the Company,
158,EVERMINT LOGISTICS PRIVATE LIMITED,MAHARASHTRA,Pune,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",ILP III Ventures IX Pte. Ltd.,Singapore,545.03,7.49,Greenfield,
159,"Standard Chartered Research and Technology
India Private Limited",KARNATAKA,Bengaluru,Other information service activities n.e.c.,Standard Chartered UK Holdings Ltd.,United Kingdom,542.47,7.46,"Received in the
Company",
160,TADAS WIND ENERGY PRIVATE LIMITED,MAHARASHTRA,Mumbai,Electric power generation using other non conventional sources,Greenko Power Projects (Mauritius) Limited,Mauritius,542.70,7.46,"Received in the
Company",
161,Embassy Commercial Projects (Whitefield) Private Limited,KARNATAKA,Bengaluru,Construction of buildings carried out on own-account basis or on a fee or contract basis,BREP Asia SG Indian Holding (NQ) Co I Pte Ltd,Singapore,537.45,7.39,Greenfield,
162,PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,TAMIL NADU,Chengalpet,Manufacture of other communication equipments n.e.c.,Pegatron Corporation,Taiwan,539.95,7.39,GreenField,
163,"Encore Asset Reconstruction Company
Private Limited",DELHI,South Delhi,"Other financial service activities, except insurance and pension funding activities,
n.e.c.",Encore Capital Group Singapore Pte. Ltd.,Singapore,525.00,7.22,"Received in the
Company",
164,AirAsia (India) Limited,KARNATAKA,Bengaluru,Passenger airways,AIRASIA INVESTMENT LTD,Malaysia,524.55,7.21,Received in the Company,
165,GREEN AGREVOLUTION PRIVATE LIMITED,BIHAR,Patna,"Other supporting activities including agricultural gardening (excluding parks and gardening activities), n.e.c.",RTP Global Partners III L.P,Guernsey,521.53,7.17,Received in the Company,
166,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,Salesforce Ventures LLC,U.S.A,518.38,7.12,Received in the Company,
167,MCWANE INDIA PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Manufacture of other pumps, compressors, taps and valves etc.",RANSOM INTERNATIONAL LLC,U.S.A,512.03,7.00,Received in the Company,
168,SARVAGRAM SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Renting and operational leasing of agricultural and forestry machinery and equipment without operator,ELEVATION CAPITAL VII LIMITED,Mauritius,506.99,6.97,Received in the Company,
169,EXXONMOBIL LUBRICANTS PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other articles n.e.c.,Mobil Petroleum Company Inc,U.S.A,500.00,6.87,"Received in
the Company",
170,LEONI Cable Solutions India Private Ltd,MAHARASHTRA,Pune,"Manufacture of other electronic and electric wires and cables (insulated wire and cable
made of steel, copper, aluminium)",Leoni Kabel GmbH,Germany,493.00,6.77,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
171,CORAL LOGISTICS ASSETS  2 (INDIA) PRIVATE LIMITED,MAHARASHTRA,Pune,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included
is storage of goods in foreign trade zones",CORAL LOGISTICS ASSETS 2 PTE. LTD.,Singapore,491.90,6.76,Greenfield,
172,VER SE INNOVATION PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SOFINA VENTURES S.A.,Belgium,481.18,6.61,"Received in the
Company",
173,GOODWORKER TECHNOLOGIES PRIVATE LIMITED,DELHI,East Delhi,"Operation of web sites that use a search engine to generate and maintain extensive
databases of internet addresses and content in an easily searchable format",GoodWorker Pte Ltd,Singapore,479.73,6.59,Received in the Company,
174,HIVELOOP CAPITAL PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other financial service activities, except insurance and pension funding activities, n.e.c.",UNISON PRIVATE LIMITED,Singapore,479.58,6.59,Received in the Company,
175,Bharti AXA Life Insurance Company Limited,MAHARASHTRA,Mumbai,Life insurance,AXA INDIA HOLDINGS,Mauritius,465.50,6.40,Received in the Company,
176,CLASS 21A TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Educational Support Services,LUPA INDIA SYSTEMS HOLDINGS LLC,U.S.A,465.37,6.39,Received in the Company,
177,AB Mauri India Private Limited,KARNATAKA,Bengaluru,Manufacture of other bakery products n.e.c.,Mauri Fermentation India Pty Ltd,Australia,450.00,6.19,"Received in the
Company",
178,FINTECH BLUE SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,GGV VII INVESTMENTS PTE. LTD,Singapore,449.69,6.15,Received in the Company,
179,BRFL TEXTILES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Finishing of cotton and blended cotton textiles.,TIMF HOLDINGS,Mauritius,444.81,6.08,"Received in the
Company",
180,"HOME INTERIOR DESIGNS E-COMMERCE PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Livspace Pte Ltd,Singapore,441.88,6.07,"Received in the
Company",
181,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,Fidelity Mt. Vernon Street Trust: Fidelity Growth Company Fund,U.S.A,440.74,6.03,Received in the Company,
182,WHITESHEEP TECHNOLOGY PRIVATE LIMITED,MAHARASHTRA,Thane,Computer consultancy and computer facilities management activities,INVIDEO INNOVATION PTE. LTD.,Singapore,439.20,6.01,Received in the Company,
183,Hella Infra Market Limited,MAHARASHTRA,Thane,"Wholesale of construction materials (sand, gravel etc.)",Foundamental GMBH,Germany,436.79,6.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
184,Pune Business Spaces Private Limited,MAHARASHTRA,Pune,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",Apollo Asia RE II Singapore II PTE. Ltd.,Singapore,438.00,5.99,GreenField,
185,INVOLUTE TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of bearings, gears, gearing and driving elements",IG Watteeuw International NV,Belgium,434.25,5.97,"Received in
the Company",
186,NEUTRAL GLASS AND ALLIED INDUSTRIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of laboratory or pharmaceutical glassware,GERRESHEIMER GLAS GMBH,Germany,430.00,5.88,Received in the Company,
187,LAXMI ORGANIC INDUSTRIES LIMITED,MAHARASHTRA,Raigarh(MH),Manufacture of synthetic aromatic products,Malabar India Fund Limited,Mauritius,420.00,5.77,Received in the Company,
188,VER SE INNOVATION PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,LUPA INDIA SYSTEMS HOLDINGS LLC,U.S.A,417.57,5.74,"Received in
the Company",
189,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,"Fidelity Group Trust For Employee Benefit Plans: Fidelity Growth
Company Commingled Pool",U.S.A,407.72,5.58,"Received in the
Company",
190,GS Engineering & Construction Mumbai Private Limited,MAHARASHTRA,Mumbai,"Other professional, scientific and technical activities n.e.c.",GS ENGINEERING AND CONSTRUCTION CORP,South Korea,404.42,5.53,Received in the Company,
191,CAMLIN FINE SCIENCES LIMITED,MAHARASHTRA,Mumbai,Manufacture of synthetic aromatic products,Infinity Direct Holdings,Mauritius,402.99,5.51,Received in the Company,
192,"DREAMPLUG TECHNOLOGIES PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,SCI Investments V,Mauritius,398.44,5.48,"Received in the
Company",
193,"DREAMPLUG TECHNOLOGIES PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,Ribbit Capital Mauritius IV,Mauritius,398.44,5.48,"Received in the
Company",
194,WAKEFIT INNOVATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of mattresses and pillows,SCI Investments VI,Mauritius,396.46,5.42,Received in the Company,
195,Awfis Space Solutions Private Limited,DELHI,South West Delhi,Real estate activities with own or leased property,Bisque Limited,Mauritius,394.00,5.41,"Received in
the Company",
196,MYND SOLUTIONS PRIVATE LIMITED,DELHI,South Delhi,Management consultancy activities,Amazon.com NV Investment Holdings LLC,U.S.A,387.03,5.32,Received in the Company,
197,HOWDEN SOLYVENT (INDIA) PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Manufacture of other general purpose
machinery n.e.c. (fans intended for industrial applications,exhaust hoods for",HOWDEN INTERNATIONAL HOLDINGS BV,Netherland,385.00,5.27,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,"commercial, laboratory or industrial use; calendering or other rolling machines othe",,,,,,
198,FPL TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,MATRIX PARTNERS INDIA INVESTMENTS III LLC,Mauritius,378.26,5.20,Received in the Company,
199,Dalmia Polypro Industries Private Limited,MAHARASHTRA,Mumbai,Wholesale of plastic materials in primary forms,Ocean Fund India Holdings Pte. Ltd,Singapore,374.99,5.13,"Received in the
Company",
200,EQUINIX INDIA PRIVATE LIMITED,TAMIL NADU,Chennai,"Other data processing, hosting and related activities n.e.c.",Equinix Pacific LLC,U.S.A,370.00,5.09,Brownfield,
201,CLASS 21A TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Educational Support Services,SCI INVESTMENTS VI,Mauritius,370.07,5.08,"Received in the
Company",
202,STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED,TAMIL NADU,Chennai,Non-life insurance,University of Notre Dame DU LAC,U.S.A,369.00,5.07,Received in the Company,
203,"STAR HEALTH AND ALLIED INSURANCE COMPANY
LIMITED",TAMIL NADU,Chennai,Non-life insurance,GP Emerging Markets Strategies L.P.,U.S.A,369.00,5.07,"Received in the
Company",
