Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
158,TEA STUDIO PRIVATE LTD,Canada,QUEBEC INC,CHENNAI,Processing and blending of tea including manufacture of,1.50,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,instant tea,,,
159,NORVIC SHOPPING INDIA PVT LTD,Canada,NORVIC MARITIME HOLDINGS INC,MUMBAI,Other business support service activities n.e.c.,2.88,0.04,
160,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Canada,PRASAD JVND,MUMBAI,"Computer consultancy and
computer facilities management activities",0.29,0.00,
161,POLIGOF-MICRO HYGIENE (INDIA) PVT LTD,Canada,0980858 B.C LTD,MUMBAI,Manufacture of wadding of textile materials and articles of wadding such as sanitary napkins and tam,6.92,0.11,
162,YORK UNIVERSITY INDIA PVT LTD,Canada,Gary Brewer( Nominee of York University),MUMBAI,"Other professional, scientific and technical activities n.e.c.",0.00,0.00,
163,NORVIC SHOPPING INDIA PVT LTD,Canada,NORVIC MARITIME HOLDINGS INC,MUMBAI,Other business support service activities n.e.c.,1.99,0.03,
164,LITENS AUTOMOTIVE INDIA PVT LTD,Canada,836112 ontario inc,MUMBAI,"Manufacture of electric motors (except internal combustion engine starting
motors)",22.50,0.35,
165,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD WATER SYSTEMS INC,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",1.40,0.02,
166,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD WATER SYSTEMS INC,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",1.30,0.02,
167,HIGHTEMP VAC AERO PVT LTD,Canada,Vac Aero International Inc,BANGALORE,Machining; treatment and coating of metals,3.92,0.06,
168,M/S ELGIN SYSTEM (INDIA) PRIVATE LIMTED,Canada,Elgin System  INC,BHOPAL,Installation of industrial machinery and equipment,0.06,0.00,
169,PRS NEUROSCIENCES & MECHATRONICS RESEARC,Canada,Mrs.Shalini Suresh,BANGALORE,Hospital activities,0.15,0.00,
170,PRS NEUROSCIENCES & MECHATRONICS RESEARC,Canada,Mr.Suresh Periyalwar,BANGALORE,Hospital activities,0.15,0.00,
171,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,ceres biosystems ltd,AHMEDABAD,Manufacture of urea and other organic fertilizers,5.80,0.09,
172,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD WATER SYSTEMS INC,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological
processes",0.70,0.01,
173,DATAPROMPT INTERNATIONAL PVT LTD,Canada,STANDARD RESEARCH SYSTEMS INC,CHENNAI,Providing software support and maintenance to the clients,3.29,0.05,
174,VISIONNAIRE SOLUTIONS PVT LTD,Canada,AKAN THURAIRAJAH,MUMBAI,Providing software support and maintenance to the clients,0.05,0.00,
175,STAQU TECHNOLOGIES PRIVATE LIMITED,Canada,MAURALI VASAN SUNDARALINGAM,NEW DELHI,Providing software support and maintenance to the clients,0.38,0.01,
176,SAPRECISION PVT LTD,Canada,M/S VENTURIS CAPITAL CORPORATION,MUMBAI,Machining; treatment and coating of metals,0.17,0.00,
177,WESTERLY RETAIL PVT LTD,Cayman Islands,BREP ASIA SBS KOHINOOR HOLDING (NQ) LTD,MUMBAI,Other business support service activities n.e.c.,0.05,0.00,
178,WESTERLY RETAIL PVT LTD,Cayman Islands,BREP VIII SBS KOHINOOR HOLDING (NQ) LTD,MUMBAI,Other business support service activities n.e.c.,0.01,0.00,
179,LE FILM ENTERTAINMENT INDIA PRIVATE LIMI,Cayman Islands,LEECO GLOBAL GROUP LTD,MUMBAI,"Production of television
programmes or television commercials",0.00,0.00,
180,LE FILM ENTERTAINMENT INDIA PRIVATE LIMI,Cayman Islands,LE FILM ENTERTAINMENT LTD,MUMBAI,Production of television programmes or television commercials,0.10,0.00,
181,OXYGEN BUSINESS PARK PVT. LTD.(Ear-AACHV,Cayman Islands,BREP ASIA SBS OXYGEN HOLDING (NQ) LTD.,NEW DELHI,Other specialized construction activities,0.07,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
182,OXYGEN BUSINESS PARK PVT. LTD.(Ear-AACHV,Cayman Islands,BREP VII SBS OXYGEN HOLDINGS (NQ) LTD.,NEW DELHI,Other specialized construction activities,0.02,0.00,
183,INNER CHEF PRIVATE LIMITED,Cayman Islands,M&Y GROWTH PARTNERS II L.P.,NEW DELHI,Manufacture of prepared meals and dishes,9.75,0.15,
184,GIGAPLEX ESTATE PVT LTD (O/N B. RAHEJA B,Cayman Islands,BREP VIII SBS PEARL HOLDING (NQ) LTD,MUMBAI,Real estate activities with own or leased property,1.11,0.02,
185,GIGAPLEX ESTATE PVT LTD (O/N B. RAHEJA B,Cayman Islands,BREP ASIA SBS PEARL HOLDING (NQ) LTD,MUMBAI,Real estate activities with own or leased property,1.81,0.03,
186,HORIZONVIEW PROPERTIES PVT LTD,Cayman Islands,BREP ASIA SBS PEARL HOLDING (NQ) LTD,MUMBAI,Real estate activities with own or leased property,0.16,0.00,
187,HORIZONVIEW PROPERTIES PVT LTD,Cayman Islands,BREP VIII SBS PEARL HOLDING (NQ) LTD,MUMBAI,Real estate activities with own or leased property,0.08,0.00,
188,DUET INDIA HOTELS (PUNE) PVT LTD,Cayman Islands,ASIYA ASSET MANAGEMENT CAYMAN LTD.,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",348.55,5.41,
189,ENERGETIC CONSTRUCTION PRIVATE LIMITED,Cayman Islands,gateway holdings ldc,NEW DELHI,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",66.74,1.04,
190,KRC INFRASTRUCTURE AND PROJECTS PVT LTD,Cayman Islands,BREP ASIA SBS PEARL HOLDING (NQ) LTD,MUMBAI,Real estate activities with own or leased property,0.64,0.01,
191,KRC INFRASTRUCTURE AND PROJECTS PVT LTD,Cayman Islands,BREP VIII SBS PEARL HOLDING (NQ) LTD,MUMBAI,Real estate activities with own or leased property,0.39,0.01,
192,LIWAYWAY FOODS INDIA  PVT LTD,Cayman Islands,SUNARIN LAROSHE INTERNATIONAL CO LTD,BANGALORE,Manufacture of other bakery products n.e.c.,15.83,0.25,
193,SKRILO INDIA PRIVATE LIMITED,Cayman Islands,SKRILO LTD,NEW DELHI,Advertising,4.86,0.08,
194,CUSTOMERXPS SOFTWARE PRIVATE LIMITED,Cayman Islands,M & Y GROWTH PARTNERS L.P,BANGALORE,"Other information technology and computer service activities
n.e.c",9.53,0.15,
195,CUSTOMERXPS SOFTWARE PRIVATE LIMITED,Cayman Islands,M & Y GROWTH PARTNERS II L.P,BANGALORE,"Other information technology
and computer service activities n.e.c",9.53,0.15,
196,LIWAYWAY FOODS INDIA  PVT LTD,Cayman Islands,SUNARIN LAROSHE INTERNATIONAL CO LTD,BANGALORE,Manufacture of other bakery products n.e.c.,15.86,0.25,
197,DUET INDIA HOTELS (CHENNAI) PVT LTD,Cayman Islands,ASIYA ASSET MGMT CAYMAN LTD,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",9.36,0.15,
198,ENERGETIC CONSTRUCTION PRIVATE LIMITED,Cayman Islands,GATEWAY HOLDINGS LDC,NEW DELHI,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",200.24,3.11,
199,DUET INDIA HOTELS (CHENNAI OMR) PRIVATE,Cayman Islands,ASIYA ASSET MGMT CAYMAN PVT LTD.,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",54.37,0.84,
200,D.LIGHT ENERGY PVT LTD,Cayman Islands,D.LIGHT DESIGN INDIA,NEW DELHI,Electric power generation using solar energy,128.84,2.00,
201,D.LIGHT ENERGY PVT LTD,Cayman Islands,D.LIGHT DESIGN INDIA,NEW DELHI,Electric power generation using solar energy,127.54,1.98,
202,D.LIGHT ENERGY PVT LTD,Cayman Islands,D.LIGHT DESIGN INDIA,NEW DELHI,Electric power generation using solar energy,129.70,2.01,
203,XALTA FOOD AND BEVERAGES PRIVATE LIMITED,Cayman Islands,kan ing company,NEW DELHI,Manufacture of mineral water,93.00,1.44,
204,DUET INDIA HOTELS(HYDERABAD) PVT LTD,Cayman Islands,ASIYA ASSET MGMT CAYMAN LTD,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",54.73,0.85,
205,HERITAGE MAX REALTECH,Channel Islands,GREEN LIGHT B TRUSTEE,NEW DELHI,Construction of buildings,23.47,0.36,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PRIVATE LIMITED,,2013 LTD,,carried out on own-account basis or on a fee or contract basis,,,
206,MEDISURGE TECHNOLOGIES PRIVATE LIMITED,Channel Islands,GLOBAL SCOPE INVESTMENTS LIMITED,NEW DELHI,Other information technology and computer service activities n.e.c,23.81,0.37,
207,HERITAGE MAX REALTECH PRIVATE LIMITED,Channel Islands,GREEN LIGHT B TRUSTEE 2013 LTD,NEW DELHI,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",17.29,0.27,
208,VAJRA DIAMOND MINING PVT. LTD.,Channel Islands,HALCYON INVESTMENTS LTD,BANGALORE,"Mining of gemstones (agate, diamond, emerald, garnet (gem), jasper, rubby/ saphire
etc.",0.30,0.00,
209,HERITAGE MAX REALTECH PRIVATE LIMITED,Channel Islands,GREEN LIGHT B TRUSTEE 2013 LTD,NEW DELHI,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",80.89,1.26,
210,AUTOHAUS PRIVATE LIMITED,China,NINGXIA AUTO TRADE CO. LTD,KOLKATA,Manufacture of three- wheelers and their engine,10.85,0.17,
211,AUTOHAUS PRIVATE LIMITED,China,NINGXIA AUTO TRADE CO. LTD,KOLKATA,Manufacture of three- wheelers and their engine,50.43,0.78,
212,ADEA POWER QUIPS (P) LTD,China,HEBEI XINDE POWER ACCESSORIES CO. LTD.,KOLKATA,Manufacture of other electrical equipment,2.98,0.05,
213,ADEA POWER QUIPS (P) LTD,China,CHANGSHU FENGFAN POWER EQUIPMENT CO. LTD,KOLKATA,Manufacture of other electrical equipment,1.52,0.02,
214,ZENMESH PRIVATE LIMITED,China,DEVADAS PARAKKAL,BANGALORE,Publishing of computer games for all platforms,0.10,0.00,
215,ZENMESH PRIVATE LIMITED,China,DEVADAS PARAKKAL,BANGALORE,Publishing of computer games for all platforms,3.90,0.06,
216,HYBIOME MEDICAL INDIA PRIVATE LIMITED,China,DONGZHI IMP AND EXP HONGKONG CO LTD,BANGALORE,Wholesale of pharmaceutical and medical goods,1.06,0.02,
217,WELCH MATERIALS INDIA PRIVATE LIMITED,China,WELCH MATERIALS INC,NEW DELHI,"Wholesale of scientific,
medical and surgical machinery and equipment",0.10,0.00,
218,WELCH MATERIALS INDIA PRIVATE LIMITED,China,WELCH MATERIALS INC,NEW DELHI,"Wholesale of scientific, medical and surgical
machinery and equipment",24.94,0.39,
219,YSG CABS & LOGISTICS PRIVATED LIMITED,China,SILVER SANDS LIMITED,NEW DELHI,Renting and leasing of motor vehicles,18.62,0.29,
220,SIFANG AUTOMATION INDIA PRIVATE LIMITED,China,Sifang (Hongkong) Company Ltd,BANGALORE,Manufacture of other electrical equipment,4.10,0.06,
221,DERMACY HEALTHCARE PRIVATE LIMITED,China,HUANG SHUO,NEW DELHI,Medical practice activities,4.65,0.07,
222,SMARTVIZS PRIVATE LIMITED,China,VIKRAM GANDHI,NEW DELHI,Other creative arts and and entertainment activities,0.27,0.00,
223,HUIJIN ELECTRONIC INDIA PVT. LTD,China,CAO SHENGYING,PATNA,"Wholesale of telephone, mobile phone and communications equipment and parts",20.00,0.31,
224,HONGTU MOBILES PRIVATE LIMITED,China,LI NAN,KOLKATA,"Wholesale of telephone, mobile phone and communications equipment and parts",0.85,0.01,
225,HONGTU MOBILES PRIVATE LIMITED,China,LI  NAN,KOLKATA,"Wholesale of telephone, mobile phone and communications equipment
and parts",28.50,0.44,
226,HONGTU MOBILES PRIVATE LIMITED,China,LI  NAN,KOLKATA,"Wholesale of telephone, mobile phone and communications equipment
and parts",20.00,0.31,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
227,SIFANG AUTOMATION INDIA PRIVATE LIMITED,China,Sifang(Hongkong) Company Ltd,BANGALORE,Manufacture of other electrical equipment,8.40,0.13,
228,SIFANG AUTOMATION INDIA PRIVATE LIMITED,China,Sifang (Hongkong) Company Ltd,BANGALORE,Manufacture of other electrical equipment,7.20,0.11,
229,SIFANG AUTOMATION INDIA PRIVATE LIMITED,China,Sifang (Hongkong) Company Ltd,BANGALORE,Manufacture of other electrical equipment,5.40,0.08,
230,SUNSHINE GRANITES PVT LTD,China,Xiamen Yalistone Co Ltd,BANGALORE,Quarrying of granite,17.51,0.27,
231,SIFANG AUTOMATION INDIA PRIVATE LIMITED,China,Sifang (Hongkong) Company Ltd,BANGALORE,Manufacture of other electrical equipment,3.00,0.05,
232,SIFANG AUTOMATION INDIA PRIVATE LIMITED,China,Sifang (Hongkong) Company Ltd,BANGALORE,Manufacture of other electrical equipment,6.45,0.10,
233,M/S JIANGSU SANHUAN MACHINERIES INDIA PR,China,ZHENGZHONG FU,BHOPAL,Manufacture of other electrical equipment,0.03,0.00,
234,M/S JIANGSU SANHUAN MACHINERIES INDIA PR,China,YU WANG,BHOPAL,Manufacture of other electrical equipment,0.03,0.00,
235,TLT-TURBO INDIA PRIVATE LIMITED,China,TLT-TURBO (SICHUAN) LTD.,AHMEDABAD,"Other professional, scientific and technical activities n.e.c.",25.39,0.39,
236,BROVO SURFACES PVT. LTD.,China,Foshan Meinxuan Ceramic Material Co. Ltd,AHMEDABAD,"Manufacture of prepared pigments, prepared opacifiers and prepared colours,
vitrifiable enamels and glazes",4.44,0.07,
237,CAREER INTERNATIONAL SEARCH & SELECTION,China,Career International (Beijing) Ltd,BANGALORE,Human resources provision and management of human resources functions,0.47,0.01,
238,SAGE CHEMICALS INDUSTRIES PVT LIMITED,China,QIAN LIRU,AHMEDABAD,"Manufacture of various other chemical products n.e.c.(antiknock preparations, anti-freeze preparations,",0.30,0.00,
239,FULHAM INDIA PVT LTD,China,FULHAM COMPANY LIMITED,MUMBAI,"Manufacture of electricity distribution and control apparatus (electrical apparatus
for switching or",5.10,0.08,
240,FORME COMMUNICATIONS TECHNOLOGY INDIA PV,China,ZHIQIANG ZHOU,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.00,0.00,
241,NBSL ELEVATOR COMPONENTS INDIA PRIVATE L,China,NBSL International Holding Pte. Ltd.,CHENNAI,Manufacture of other lifting and handling equipment and parts thereof,9.05,0.14,
242,INDASINA TECH INDIA PRIVATE LIMITED,China,MU YICHUN,NEW DELHI,"Wholesale of telephone, mobile phone and communications equipment and parts",0.48,0.01,
243,YICHILAI RESTAURANTS NORTH INDIA PRIVATE,China,ZHANG NHENG,NEW DELHI,Restaurants without bars,0.29,0.00,
244,D2C CONSULTING SERVICES PRIVATE LIMITED,China,DEXTER AUGUSTUS DSOUZA,NEW DELHI,"Other information technology and computer service activities
n.e.c",33.34,0.52,
245,COSLIGHT INDIA TELECOM PVT LTD,China,HARBIN COSLIGHT STORAGE BATTERY CO. LTD.,NEW DELHI,"Manufacture of primary cells and primary batteries nd rechargable batteries, cells containing manganese",20.00,0.31,
246,BEIJING SHOUGANG ENGINEERING INDIA PRIVA,China,Beijing Shougang Design and Engineering,BANGALORE,Construction of buildings carried out on own-account basis or on a fee or contract basis,5.40,0.08,
247,BEIJING SHOUGANG ENGINEERING INDIA PRIVA,China,Ye Xiaodong,BANGALORE,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",0.60,0.01,
248,M/S JIANGSU SANHUAN MACHINERIES INDIA PR,China,HONGPING SHI,BHOPAL,Manufacture of other electrical equipment,0.03,0.00,
249,WEIWO COMMUNICATION,China,She Zhibin,BANGALORE,"Wholesale of telephone,",3.00,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PRIVATE LIMITED,,,,mobile phone and communications equipment and parts,,,
250,HARI DARSHAN EXPORTS PVT LTD,China,KAJAL VIRAL GOLAKIYA,MUMBAI,"Working of diamonds and other precious and semi- precious stones including the
working of industrial quality",32.97,0.51,
251,SILERGY TECHNOLOGIES PVT LTD,China,Silergy Semiconductor (SAMOA) Ltd,BANGALORE,Providing software support and maintenance to the clients,2.42,0.04,
252,WEIWO COMMUNICATION PRIVATE LIMITED,China,Haidong Ma,BANGALORE,"Wholesale of telephone, mobile phone and communications equipment and parts",5.87,0.09,
253,WEIWO COMMUNICATION PRIVATE LIMITED,China,Gui Chunfang,BANGALORE,"Wholesale of telephone, mobile phone and communications equipment and parts",2.96,0.05,
254,WEIWO COMMUNICATION PRIVATE LIMITED,China,Union Hi-Tech Development Ltd,BANGALORE,"Wholesale of telephone, mobile phone and communications equipment
and parts",46.88,0.73,
255,"TRAFOMEC INDIA PVT LTD
(former TRAFOMEC",China,TRAFOMEC SHANGHAI INDUSTRIES LTD,BANGALORE,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent ballasts,",2.17,0.03,
256,ROBAM APPLIANCES PRIVATE LIMITED,China,CHAOFU JINGYOU LIU,MUMBAI,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household
electrical",1.49,0.02,
257,SMARTVIZS PRIVATE LIMITED,China,VIKRAM GANDHI,NEW DELHI,Other creative arts and and entertainment activities,0.69,0.01,
258,FORME COMMUNICATIONS TECHNOLOGY INDIA PV,China,DELONG JIANG,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.01,0.00,
259,FORME COMMUNICATIONS TECHNOLOGY INDIA PV,China,QIONG SU,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.00,0.00,
260,ONION MOBI SERVICES PRIVATE LIMITED,China,XIAN YUEHUI NETWORK TECHNOLOGY CO LTD,NEW DELHI,Software installation,10.54,0.16,
261,CCTY BEARING INDIA PVT LTD,China,CCTY BEARING COMPANY,AHMEDABAD,"Manufacture of bearings,
gears, gearing and driving elements",5.00,0.08,
262,CCTY BEARING INDIA PVT LTD,China,MR. BO ZHAO,AHMEDABAD,"Manufacture of bearings, gears, gearing and driving elements",0.00,0.00,
263,RADIUM LIFESTYLE PRIVATE LIMITED,China,CHEN CHUNHONG,NEW DELHI,Wholesale of footwear,1.20,0.02,
264,RADIUM LIFESTYLE PRIVATE LIMITED,China,BHUPINDER SINGH KHARBANDA,NEW DELHI,Wholesale of footwear,1.20,0.02,
265,TBEA GROUP (INDIA) TECHNOLOGY PVT LTD,China,SHENYANG TBEA ELECTRICAL ENGG CO LTD,AHMEDABAD,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent ballasts,",12.15,0.19,
266,M/S FIBERHOME INDIA PVT LTD,China,FIBERHOME TELECOMMUNICATION TECHNOLOGIES,NEW DELHI,Manufacture of other communication equipments n.e.c.,99.89,1.55,
267,ONION MOBI SERVICES PRIVATE LIMITED,China,XIAN YUEHUI NETWORK TECHNOLOGY CO LTD,NEW DELHI,Software installation,10.66,0.17,
268,MEI WEI FOOD INDUSTRIES PVT LTD,China,Ping Jiang Xian Gang Sheng Knitting Fact,MUMBAI,"Manufacture of containers such as tins and cans for food
products and boxes",2.04,0.03,
269,KAIYUAN WELDING AND CUTTING AUTOMATION I,China,TANGSHAN KAIYUAN AUTOWELDING SYSTEM CO L,MUMBAI,Machining; treatment and coating of metals,19.87,0.31,
270,GK XIANGHE ELECTRICAL PVT,China,Zhenghou Xianghe Group,BHOPAL,Manufacture of electrical,15.77,0.24,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,LTD,,Electric Equipmen,,insulators and insulating fittings of ceramics,,,
271,HIGHLY ELECTRICAL APPLIANCES INDIA PRIVA,China,SHANGAHAI HITACHI ELECTRICAL APPLIANCES,AHMEDABAD,"Manufacture of other pumps, compressors, taps and valves etc.",407.13,6.32,
272,YAKULT DANONE INDIA PVT LTD,China,DHONE PROBIOTICS PTE LTD.,NEW DELHI,Manufacture of other dairy products n.e.c.,10.00,0.16,
273,TAIKAI ELECTRIC (INDIA) PRIVATE LIMITED,China,TAIKAI GROUP CO LTD.,NEW DELHI,Manufacture of electricity distribution and control apparatus (electrical apparatus for switching or,114.53,1.78,
274,HIMILE MOLDS (INDIA) PVT. LTD.,China,HIMILE MECHANICAL SCIENCE AND TECHNOLOGY,AHMEDABAD,"Manufacture of machine tools for turning, drilling, milling, shaping, planning, boring,
grinding etc",59.06,0.92,
275,SUPINCO AUTOMATION PVT LTD,China,Zhejiang Supcon Technology Co Ltd,BANGALORE,Manufacture of other electronic components n.e.c,20.10,0.31,
276,SUPINCO AUTOMATION PVT LTD,China,Zhejiang Supcon Technology Co Ltd,BANGALORE,Manufacture of other electronic components n.e.c,43.30,0.67,
277,NBSL ELEVATOR COMPONENTS INDIA PRIVATE L,China,NBSL International Holding Pte Ltd.,CHENNAI,Manufacture of other lifting and handling equipment and parts thereof,30.23,0.47,
